Code zone,Code Produit,Code ann√©e,Emission indirecte de NO2
217,5064,2015,0.0712
217,5064,2016,0.0732
217,5064,2017,0.0755
217,5064,2018,0.0775
217,5064,2019,0.0792
218,5062,2015,0.0001
218,5062,2016,0.0001
218,5062,2017,0.0001
218,5062,2018,0.0001
218,5062,2019,0.0001
218,5063,2015,0.0
218,5063,2016,0.0
218,5063,2017,0.0
218,5063,2018,0.0
218,5063,2019,0.0
219,5061,2015,0.0003
219,5061,2016,0.0005
219,5061,2017,0.0006
219,5061,2018,0.0003
219,5061,2019,0.0005
219,5062,2015,0.0046
219,5062,2016,0.0045
219,5062,2017,0.0045
219,5062,2018,0.0045
219,5062,2019,0.0045
219,5063,2015,0.0078
219,5063,2016,0.0078
219,5063,2017,0.0078
219,5063,2018,0.0079
219,5063,2019,0.0079
220,5061,2015,0.0332
220,5061,2016,0.0332
220,5061,2017,0.0332
220,5061,2018,0.0332
220,5061,2019,0.0332
220,5062,2015,0.055
220,5062,2016,0.0563
220,5062,2017,0.057
220,5062,2018,0.0577
220,5062,2019,0.0594
220,5063,2015,0.0495
220,5063,2016,0.0512
220,5063,2017,0.0513
220,5063,2018,0.0522
220,5063,2019,0.0523
220,5064,2015,0.0004
220,5064,2016,0.0003
220,5064,2017,0.0003
220,5064,2018,0.0002
220,5064,2019,0.0003
222,5061,2015,0.3498
222,5061,2016,0.47600000000000003
222,5061,2017,0.3667
222,5061,2018,0.3667
222,5061,2019,0.4031
222,5062,2015,0.1048
222,5062,2016,0.1059
222,5062,2017,0.1049
222,5062,2018,0.1069
222,5062,2019,0.1086
222,5063,2015,1.2762
222,5063,2016,1.2657
222,5063,2017,1.2691
222,5063,2018,1.2819999999999998
222,5063,2019,1.2727
222,5064,2015,0.0738
222,5064,2016,0.0673
222,5064,2017,0.0871
222,5064,2018,0.0798
222,5064,2019,0.1187
213,5062,2015,0.5213
213,5062,2016,0.5232
213,5062,2017,0.5229
213,5062,2018,0.5203
213,5062,2019,0.5263
213,5063,2015,1.4669
213,5063,2016,1.4775
213,5063,2017,1.4725
213,5063,2018,1.4787
213,5063,2019,1.4857
213,5064,2015,0.0917
213,5064,2016,0.1025
213,5064,2017,0.0723
213,5064,2018,0.0705
213,5064,2019,0.0947
223,5061,2015,7.5921
223,5061,2016,9.6856
223,5061,2017,9.0123
223,5061,2018,7.8016
223,5061,2019,8.8332
223,5062,2015,0.5027
223,5062,2016,0.5167
223,5062,2017,0.5363
223,5062,2018,0.5767
223,5062,2019,0.5887
223,5063,2015,9.0799
223,5063,2016,9.0742
223,5063,2017,9.1568
223,5063,2018,10.0156
223,5063,2019,10.4926
223,5064,2015,1.6748
223,5064,2016,1.5359
223,5064,2017,1.5692
223,5064,2018,1.496
223,5064,2019,1.489
227,5062,2015,0.0007
227,5062,2016,0.0007
227,5062,2017,0.0007
227,5062,2018,0.0007
227,5062,2019,0.0007
227,5063,2015,0.0
227,5063,2016,0.0
227,5063,2017,0.0
227,5063,2018,0.0
227,5063,2019,0.0
230,5061,2015,5.0303
230,5061,2016,6.1152
230,5061,2017,6.9728
230,5061,2018,7.1751
230,5061,2019,6.7544
230,5062,2015,2.0357
230,5062,2016,1.9517
230,5062,2017,1.9077
230,5062,2018,1.8523
230,5062,2019,1.819
230,5063,2015,0.5127
230,5063,2016,0.4953
230,5063,2017,0.4859
230,5063,2018,0.4666
230,5063,2019,0.44299999999999995
230,5064,2015,2.6706
230,5064,2016,2.8217
230,5064,2017,2.6856
230,5064,2018,2.8841
230,5064,2019,3.0739
234,5061,2015,0.56
234,5061,2016,0.7996
234,5061,2017,0.7941
234,5061,2018,0.8833
234,5061,2019,0.8257
234,5062,2015,0.2879
234,5062,2016,0.2799
234,5062,2017,0.2743
234,5062,2018,0.2674
234,5062,2019,0.2677
234,5063,2015,3.7624
234,5063,2016,3.7774
234,5063,2017,3.7104
234,5063,2018,3.6210000000000004
234,5063,2019,3.6183
234,5064,2015,0.2905
234,5064,2016,0.2562
234,5064,2017,0.2801
234,5064,2018,0.1855
234,5064,2019,0.2601
155,5062,2015,0.0104
155,5062,2016,0.0105
155,5062,2017,0.0107
155,5062,2018,0.0109
155,5062,2019,0.011000000000000001
155,5063,2015,0.0693
155,5063,2016,0.0688
155,5063,2017,0.0695
155,5063,2018,0.07
155,5063,2019,0.0705
155,5064,2015,0.0
155,5064,2016,0.0
155,5064,2017,0.0
155,5064,2018,0.0
155,5064,2019,0.0
236,5061,2015,1.197
236,5061,2016,1.288
236,5061,2017,1.3309
236,5061,2018,1.3309
236,5061,2019,1.3166
236,5062,2015,1.1114
236,5062,2016,1.0601
236,5062,2017,1.0452
236,5062,2018,1.0165
236,5062,2019,0.8764
236,5063,2015,4.7605
236,5063,2016,4.6947
236,5063,2017,4.574
236,5063,2018,4.5391
236,5063,2019,4.6359
236,5064,2015,0.0863
236,5064,2016,0.0763
236,5064,2017,0.0759
236,5064,2018,0.0921
236,5064,2019,0.0994
237,5061,2015,8.6606
237,5061,2016,7.9106
237,5061,2017,7.9838
237,5061,2018,8.0327
237,5061,2019,7.9757
237,5062,2015,1.8772
237,5062,2016,1.9481
237,5062,2017,1.9628
237,5062,2018,2.0217
237,5062,2019,1.9578
237,5063,2015,1.7907
237,5063,2016,1.8322
237,5063,2017,1.9376
237,5063,2018,1.9817
237,5063,2019,2.0892
237,5064,2015,1.9389
237,5064,2016,1.8766
237,5064,2017,1.8582
237,5064,2018,1.8762
237,5064,2019,1.8483
249,5061,2015,0.0049
249,5061,2016,0.0957
249,5061,2017,0.0674
249,5061,2018,0.0185
249,5061,2019,0.0605
249,5062,2015,0.0759
249,5062,2016,0.0757
249,5062,2017,0.0753
249,5062,2018,0.0729
249,5062,2019,0.0734
249,5063,2015,2.588
249,5063,2016,2.5159
249,5063,2017,2.5056
249,5063,2018,2.3859
249,5063,2019,2.3309
249,5064,2015,0.032
249,5064,2016,0.0269
249,5064,2017,0.0267
249,5064,2018,0.026000000000000002
249,5064,2019,0.0298
251,5061,2015,0.8454
251,5061,2016,0.9607
251,5061,2017,1.0759999999999998
251,5061,2018,0.7558
251,5061,2019,0.9308
251,5062,2015,0.1464
251,5062,2016,0.151
251,5062,2017,0.1555
251,5062,2018,0.1556
251,5062,2019,0.1677
251,5063,2015,1.4091
251,5063,2016,1.38
251,5063,2017,1.3747
251,5063,2018,1.3738
251,5063,2019,1.374
251,5064,2015,0.1076
251,5064,2016,0.1195
251,5064,2017,0.1517
251,5064,2018,0.1082
251,5064,2019,0.0938
181,5061,2015,0.2176
181,5061,2016,0.2967
181,5061,2017,0.332
181,5061,2018,0.332
181,5061,2019,0.3202
181,5062,2015,0.1016
181,5062,2016,0.1106
181,5062,2017,0.0932
181,5062,2018,0.0907
181,5062,2019,0.099
181,5063,2015,2.0376
181,5063,2016,2.0012
181,5063,2017,2.0622
181,5063,2018,2.0987
181,5063,2019,2.1197
181,5064,2015,0.0502
181,5064,2016,0.0493
181,5064,2017,0.0759
181,5064,2018,0.0777
181,5064,2019,0.0524
5000,5061,2015,541.7261
5000,5061,2016,551.2841
5000,5061,2017,561.3018
5000,5061,2018,554.9319
5000,5061,2019,555.8393
5000,5062,2015,180.7061
5000,5062,2016,182.6762
5000,5062,2017,184.2778
5000,5062,2018,183.3413
5000,5062,2019,181.4772
5000,5063,2015,570.0781
5000,5063,2016,579.5832
5000,5063,2017,586.9815
5000,5063,2018,593.7634
5000,5063,2019,603.5659
5000,5064,2015,126.5264
5000,5064,2016,129.5215
5000,5064,2017,132.3173
5000,5064,2018,129.713
5000,5064,2019,131.3168
5100,5061,2015,17.7696
5100,5061,2016,19.2136
5100,5061,2017,22.0018
5100,5061,2018,21.9551
5100,5061,2019,21.0568
5100,5062,2015,9.6595
5100,5062,2016,9.9755
5100,5062,2017,10.1425
5100,5062,2018,10.4217
5100,5062,2019,10.658
5100,5063,2015,179.2972
5100,5063,2016,184.2287
5100,5063,2017,186.6932
5100,5063,2018,190.7014
5100,5063,2019,196.7293
5100,5064,2015,8.8223
5100,5064,2016,9.0151
5100,5064,2017,9.6252
5100,5064,2018,9.9535
5100,5064,2019,9.6924
5101,5061,2015,4.218999999999999
5101,5061,2016,4.7225
5101,5061,2017,5.1831
5101,5061,2018,5.2051
5101,5061,2019,5.0369
5101,5062,2015,3.9023
5101,5062,2016,4.0741
5101,5062,2017,4.1076
5101,5062,2018,4.2705
5101,5062,2019,4.3936
5101,5063,2015,71.4468
5101,5063,2016,73.6979
5101,5063,2017,73.9764
5101,5063,2018,75.4382
5101,5063,2019,78.5344
5101,5064,2015,2.4985
5101,5064,2016,2.4934
5101,5064,2017,2.6622
5101,5064,2018,2.7262
5101,5064,2019,2.7309
5102,5061,2015,0.4622
5102,5061,2016,0.3884
5102,5061,2017,0.4974
5102,5061,2018,0.4328
5102,5061,2019,0.4395
5102,5062,2015,1.2033
5102,5062,2016,1.2392
5102,5062,2017,1.2777
5102,5062,2018,1.3228
5102,5062,2019,1.3742
5102,5063,2015,21.0247
5102,5063,2016,21.9035
5102,5063,2017,22.8357
5102,5063,2018,23.8776
5102,5063,2019,24.991999999999997
5102,5064,2015,0.6741
5102,5064,2016,0.7332
5102,5064,2017,0.7423
5102,5064,2018,0.7767
5102,5064,2019,0.7895
5103,5061,2015,8.6697
5103,5061,2016,8.948
5103,5061,2017,9.6117
5103,5061,2018,9.6074
5103,5061,2019,9.389
5103,5062,2015,1.3562
5103,5062,2016,1.3469
5103,5062,2017,1.3497
5103,5062,2018,1.3589
5103,5062,2019,1.3772
5103,5063,2015,31.2576
5103,5063,2016,31.393
5103,5063,2017,31.2846
5103,5063,2018,31.3896
5103,5063,2019,31.8313
5103,5064,2015,2.0789
5103,5064,2016,1.9849
5103,5064,2017,2.0808
5103,5064,2018,2.1927
5103,5064,2019,2.0705
5104,5061,2015,1.9842
5104,5061,2016,1.8784
5104,5061,2017,2.6046
5104,5061,2018,2.6124
5104,5061,2019,2.3651
5104,5062,2015,0.45299999999999996
5104,5062,2016,0.4524
5104,5062,2017,0.4434
5104,5062,2018,0.4389
5104,5062,2019,0.4265
5104,5063,2015,8.8698
5104,5063,2016,8.767000000000001
5104,5063,2017,8.4974
5104,5063,2018,8.407
5104,5063,2019,8.267000000000001
5104,5064,2015,0.4868
5104,5064,2016,0.4112
5104,5064,2017,0.6779
5104,5064,2018,0.5977
5104,5064,2019,0.5216
5105,5061,2015,2.4344
5105,5061,2016,3.2763
5105,5061,2017,4.105
5105,5061,2018,4.0974
5105,5061,2019,3.8262
5105,5062,2015,2.7448
5105,5062,2016,2.8629
5105,5062,2017,2.9641
5105,5062,2018,3.0305
5105,5062,2019,3.0865
5105,5063,2015,46.6982
5105,5063,2016,48.4672
5105,5063,2017,50.0992
5105,5063,2018,51.589
5105,5063,2019,53.1046
5105,5064,2015,3.0839999999999996
5105,5064,2016,3.3924
5105,5064,2017,3.4621
5105,5064,2018,3.6602
5105,5064,2019,3.5799
5200,5061,2015,111.49
5200,5061,2016,119.4735
5200,5061,2017,125.1326
5200,5061,2018,125.5021
5200,5061,2019,123.3694
5200,5062,2015,43.0339
5200,5062,2016,42.5646
5200,5062,2017,41.7218
5200,5062,2018,41.9936
5200,5062,2019,41.7917
5200,5063,2015,153.1266
5200,5063,2016,155.536
5200,5063,2017,156.7351
5200,5063,2018,157.2098
5200,5063,2019,158.8429
5200,5064,2015,36.6415
5200,5064,2016,38.6984
5200,5064,2017,38.6738
5200,5064,2018,37.7606
5200,5064,2019,37.7251
5203,5061,2015,73.2786
5203,5061,2016,72.3518
5203,5061,2017,72.7436
5203,5061,2018,73.6118
5203,5061,2019,72.9024
5203,5062,2015,17.5221
5203,5062,2016,17.7924
5203,5062,2017,17.9599
5203,5062,2018,18.0116
5203,5062,2019,18.0198
5203,5063,2015,25.5747
5203,5063,2016,26.2902
5203,5063,2017,26.6853
5203,5063,2018,26.8573
5203,5063,2019,26.9907
5203,5064,2015,20.5385
5203,5064,2016,23.0576
5203,5064,2017,21.2279
5203,5064,2018,21.3347
5203,5064,2019,19.9467
5204,5061,2015,7.2011
5204,5061,2016,10.172
5204,5061,2017,10.1869
5204,5061,2018,9.3796
5204,5061,2019,9.9128
5204,5062,2015,4.6491
5204,5062,2016,4.7027
5204,5062,2017,4.7681
5204,5062,2018,4.8674
5204,5062,2019,4.9496
5204,5063,2015,17.85
5204,5063,2016,17.9969
5204,5063,2017,18.1092
5204,5063,2018,18.3372
5204,5063,2019,18.5143
5204,5064,2015,1.4699
5204,5064,2016,1.6029
5204,5064,2017,1.5617
5204,5064,2018,1.4952
5204,5064,2019,1.4754
5206,5061,2015,0.8059999999999999
5206,5061,2016,0.7163
5206,5061,2017,0.7666
5206,5061,2018,0.7887
5206,5061,2019,0.7572
5206,5062,2015,1.0543
5206,5062,2016,1.0973
5206,5062,2017,1.1152
5206,5062,2018,1.1369
5206,5062,2019,1.1372
5206,5063,2015,3.7676
5206,5063,2016,3.8193
5206,5063,2017,3.7762
5206,5063,2018,3.7584
5206,5063,2019,3.7654
5206,5064,2015,0.1099
5206,5064,2016,0.1194
5206,5064,2017,0.1154
5206,5064,2018,0.1224
5206,5064,2019,0.1184
5207,5061,2015,30.2043
5207,5061,2016,36.2334
5207,5061,2017,41.4355
5207,5061,2018,41.722
5207,5061,2019,39.797
5207,5062,2015,19.8084
5207,5062,2016,18.9723
5207,5062,2017,17.8786
5207,5062,2018,17.9777
5207,5062,2019,17.6851
5207,5063,2015,105.9344
5207,5063,2016,107.4296
5207,5063,2017,108.1644
5207,5063,2018,108.2569
5207,5063,2019,109.5725
5207,5064,2015,14.5232
5207,5064,2016,13.9186
5207,5064,2017,15.7688
5207,5064,2018,14.8084
5207,5064,2019,16.1846
5300,5061,2015,328.839
5300,5061,2016,327.1432
5300,5061,2017,327.1689
5300,5061,2018,322.0206
5300,5061,2019,325.4442
5300,5062,2015,78.2392
5300,5062,2016,80.4305
5300,5062,2017,82.7088
5300,5062,2018,83.0736
5300,5062,2019,81.5584
5300,5063,2015,182.4007
5300,5063,2016,186.0931
5300,5063,2017,188.8193
5300,5063,2018,192.0232
5300,5063,2019,195.7512
5300,5064,2015,58.2516
5300,5064,2016,59.0158
5300,5064,2017,59.9161
5300,5064,2018,59.8053
5300,5064,2019,60.1884
5301,5061,2015,4.2402
5301,5061,2016,4.3168
5301,5061,2017,4.3077
5301,5061,2018,4.3877
5301,5061,2019,4.3374
5301,5062,2015,3.9251
5301,5062,2016,4.178999999999999
5301,5062,2017,4.2873
5301,5062,2018,4.4098
5301,5062,2019,4.5048
5301,5063,2015,8.3381
5301,5063,2016,8.7062
5301,5063,2017,8.9232
5301,5063,2018,9.1953
5301,5063,2019,9.3917
5301,5064,2015,1.5666
5301,5064,2016,1.6722
5301,5064,2017,1.6022
5301,5064,2018,1.5565
5301,5064,2019,1.5093
5302,5061,2015,161.1165
5302,5061,2016,159.1791
5302,5061,2017,154.9617
5302,5061,2018,147.8627
5302,5061,2019,154.0012
5302,5062,2015,35.3786
5302,5062,2016,36.086
5302,5062,2017,35.3644
5302,5062,2018,34.5801
5302,5062,2019,32.3012
5302,5063,2015,54.03
5302,5063,2016,55.668
5302,5063,2017,54.6572
5302,5063,2018,54.8839
5302,5063,2019,55.8984
5302,5064,2015,24.0141
5302,5064,2016,23.951
5302,5064,2017,24.0602
5302,5064,2018,23.8396
5302,5064,2019,23.973000000000003
5303,5061,2015,116.2961
5303,5061,2016,112.5401
5303,5061,2017,115.1867
5303,5061,2018,118.5702
5303,5061,2019,115.4323
5303,5062,2015,24.6078
5303,5062,2016,25.4401
5303,5062,2017,26.1742
5303,5062,2018,26.6969
5303,5062,2019,27.0373
5303,5063,2015,80.7388
5303,5063,2016,82.1881
5303,5063,2017,83.7932
5303,5063,2018,85.2122
5303,5063,2019,86.5344
5303,5064,2015,20.3737
5303,5064,2016,21.1416
5303,5064,2017,21.6853
5303,5064,2018,21.9142
5303,5064,2019,22.2724
5304,5061,2015,36.5272
5304,5061,2016,37.5654
5304,5061,2017,40.0996
5304,5061,2018,39.6173
5304,5061,2019,39.0941
5304,5062,2015,13.0643
5304,5062,2016,13.4359
5304,5062,2017,15.5709
5304,5062,2018,16.0239
5304,5062,2019,16.3292
5304,5063,2015,17.5277
5304,5063,2016,17.7749
5304,5063,2017,19.8576
5304,5063,2018,20.3496
5304,5063,2019,21.0063
5304,5064,2015,9.9202
5304,5064,2016,10.0715
5304,5064,2017,10.3792
5304,5064,2018,10.472999999999999
5304,5064,2019,10.0165
5305,5061,2015,10.6591
5305,5061,2016,13.5418
5305,5061,2017,12.6132
5305,5061,2018,11.5828
5305,5061,2019,12.5793
5305,5062,2015,1.2635
5305,5062,2016,1.2896
5305,5062,2017,1.3119999999999998
5305,5062,2018,1.3629
5305,5062,2019,1.3859
5305,5063,2015,21.7661
5305,5063,2016,21.7559
5305,5063,2017,21.5883
5305,5063,2018,22.3822
5305,5063,2019,22.9204
5305,5064,2015,2.3769
5305,5064,2016,2.1795
5305,5064,2017,2.1893
5305,5064,2018,2.0219
5305,5064,2019,2.4172
5400,5061,2015,74.6426
5400,5061,2016,75.5849
5400,5061,2017,76.9411
5400,5061,2018,75.7253
5400,5061,2019,76.0838
5400,5062,2015,48.1566
5400,5062,2016,48.1282
5400,5062,2017,48.0831
5400,5062,2018,46.2113
5400,5062,2019,45.852
5400,5063,2015,27.0673
5400,5063,2016,27.0354
5400,5063,2017,27.0158
5400,5063,2018,26.3459
5400,5063,2019,25.9645
5400,5064,2015,21.0135
5400,5064,2016,21.0915
5400,5064,2017,21.79
5400,5064,2018,20.5524
5400,5064,2019,22.2458
5401,5061,2015,27.101999999999997
5401,5061,2016,29.3323
5401,5061,2017,30.462
5401,5061,2018,31.1026
5401,5061,2019,30.299
5401,5062,2015,16.611
5401,5062,2016,16.5528
5401,5062,2017,16.579
5401,5062,2018,16.4839
5401,5062,2019,16.3669
5401,5063,2015,7.0041
5401,5063,2016,6.9034
5401,5063,2017,6.9114
5401,5063,2018,6.85
5401,5063,2019,6.7098
5401,5064,2015,11.0153
5401,5064,2016,11.936
5401,5064,2017,12.5046
5401,5064,2018,11.8335
5401,5064,2019,12.5097
5402,5061,2015,11.8436
5402,5061,2016,11.5863
5402,5061,2017,11.9318
5402,5061,2018,11.9012
5402,5061,2019,11.8064
5402,5062,2015,7.6576
5402,5062,2016,7.752999999999999
5402,5062,2017,7.8032
5402,5062,2018,7.5409
5402,5062,2019,7.5120000000000005
5402,5063,2015,6.6366
5402,5063,2016,6.7465
5402,5063,2017,6.8274
5402,5063,2018,6.5633
5402,5063,2019,6.5052
5402,5064,2015,2.5019
5402,5064,2016,2.2449
5402,5064,2017,2.3557
5402,5064,2018,1.8868
5402,5064,2019,2.4763
5403,5061,2015,12.4483
5403,5061,2016,12.0386
5403,5061,2017,12.5772
5403,5061,2018,11.6088
5403,5061,2019,12.0749
5403,5062,2015,8.5344
5403,5062,2016,8.5868
5403,5062,2017,8.6753
5403,5062,2018,7.4618
5403,5062,2019,7.4688
5403,5063,2015,6.9956
5403,5063,2016,6.9721
5403,5063,2017,7.0015
5403,5063,2018,6.8211
5403,5063,2019,6.7343
5403,5064,2015,2.2606
5403,5064,2016,2.5415
5403,5064,2017,2.0077
5403,5064,2018,2.4593
5403,5064,2019,2.261
5404,5061,2015,23.2487
5404,5061,2016,22.6277
5404,5061,2017,21.97
5404,5061,2018,21.1127
5404,5061,2019,21.9035
5404,5062,2015,15.3536
5404,5062,2016,15.2356
5404,5062,2017,15.0256
5404,5062,2018,14.7247
5404,5062,2019,14.5043
5404,5063,2015,6.431
5404,5063,2016,6.4133
5404,5063,2017,6.2756
5404,5063,2018,6.1115
5404,5063,2019,6.0152
5404,5064,2015,5.2357
5404,5064,2016,4.3691
5404,5064,2017,4.9219
5404,5064,2018,4.3728
5404,5064,2019,4.9988
5500,5061,2015,8.9848
5500,5061,2016,9.8689
5500,5061,2017,10.0573
5500,5061,2018,9.7288
5500,5061,2019,9.885
5500,5062,2015,1.6168
5500,5062,2016,1.5773
5500,5062,2017,1.6215
5500,5062,2018,1.6412
5500,5062,2019,1.6171
5500,5063,2015,28.1863
5500,5063,2016,26.6901
5500,5063,2017,27.718000000000004
5500,5063,2018,27.4831
5500,5063,2019,26.278000000000002
5500,5064,2015,1.7976
5500,5064,2016,1.7007
5500,5064,2017,2.3121
5500,5064,2018,1.6411
5500,5064,2019,1.4651
5501,5061,2015,8.8444
5501,5061,2016,9.7348
5501,5061,2017,9.8916
5501,5061,2018,9.5464
5501,5061,2019,9.7242
5501,5062,2015,1.4553
5501,5062,2016,1.4116
5501,5062,2017,1.4539
5501,5062,2018,1.472
5501,5062,2019,1.4456
5501,5063,2015,27.9354
5501,5063,2016,26.4389
5501,5063,2017,27.4615
5501,5063,2018,27.2235
5501,5063,2019,26.0075
5501,5064,2015,1.7962
5501,5064,2016,1.6991
5501,5064,2017,2.3105
5501,5064,2018,1.6395
5501,5064,2019,1.4635
5502,5061,2015,0.1383
5502,5061,2016,0.1317
5502,5061,2017,0.1634
5502,5061,2018,0.1803
5502,5061,2019,0.1584
5502,5062,2015,0.1379
5502,5062,2016,0.1422
5502,5062,2017,0.1441
5502,5062,2018,0.1457
5502,5062,2019,0.14800000000000002
5502,5063,2015,0.2094
5502,5063,2016,0.2082
5502,5063,2017,0.2149
5502,5063,2018,0.2166
5502,5063,2019,0.2264
5502,5064,2015,0.0014
5502,5064,2016,0.0016
5502,5064,2017,0.0016
5502,5064,2018,0.0016
5502,5064,2019,0.0015
5503,5061,2015,0.0
5503,5061,2016,0.0
5503,5061,2017,0.0
5503,5061,2018,0.0
5503,5061,2019,0.0
5503,5062,2015,0.0048
5503,5062,2016,0.0049
5503,5062,2017,0.005
5503,5062,2018,0.0051
5503,5062,2019,0.0051
5503,5063,2015,0.0069
5503,5063,2016,0.006999999999999999
5503,5063,2017,0.0072
5503,5063,2018,0.0073
5503,5063,2019,0.0075
5503,5064,2015,0.0
5503,5064,2016,0.0
5503,5064,2017,0.0
5503,5064,2018,0.0
5503,5064,2019,0.0
5504,5061,2015,0.0022
5504,5061,2016,0.0025
5504,5061,2017,0.0024
5504,5061,2018,0.0022
5504,5061,2019,0.0024
5504,5062,2015,0.0188
5504,5062,2016,0.0186
5504,5062,2017,0.0185
5504,5062,2018,0.0184
5504,5062,2019,0.0183
5504,5063,2015,0.0347
5504,5063,2016,0.0359
5504,5063,2017,0.0344
5504,5063,2018,0.0357
5504,5063,2019,0.0366
5504,5064,2015,0.0
5504,5064,2016,0.0
5504,5064,2017,0.0
5504,5064,2018,0.0
5504,5064,2019,0.0
